container_id,container_name,container_type,container_category,location_context,geography,station_name,hall_name,area_name,carrier_name,volume_m3,max_biomass_kg,active,source_container_id,source_official_id,source_org_unit_id
3778,FI-SEA-14-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3779,FI-SEA-14-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3780,FI-SEA-14-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3781,FI-SEA-14-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3782,FI-SEA-14-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3783,FI-SEA-14-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3784,FI-SEA-14-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3785,FI-SEA-14-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3786,FI-SEA-14-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3787,FI-SEA-14-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3788,FI-SEA-14-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3789,FI-SEA-14-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3790,FI-SEA-14-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3791,FI-SEA-14-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3792,FI-SEA-14-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3793,FI-SEA-14-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3794,FI-SEA-14-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3795,FI-SEA-14-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3796,FI-SEA-14-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3797,FI-SEA-14-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-14,,50000.00,500000.00,True,,,
3798,FI-SEA-15-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3799,FI-SEA-15-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3800,FI-SEA-15-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3801,FI-SEA-15-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3802,FI-SEA-15-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3803,FI-SEA-15-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3804,FI-SEA-15-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3805,FI-SEA-15-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3806,FI-SEA-15-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3807,FI-SEA-15-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3808,FI-SEA-15-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3809,FI-SEA-15-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3810,FI-SEA-15-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3811,FI-SEA-15-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3812,FI-SEA-15-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3813,FI-SEA-15-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3814,FI-SEA-15-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3815,FI-SEA-15-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3816,FI-SEA-15-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3817,FI-SEA-15-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-15,,50000.00,500000.00,True,,,
3818,FI-SEA-16-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3819,FI-SEA-16-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3820,FI-SEA-16-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3821,FI-SEA-16-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3822,FI-SEA-16-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3823,FI-SEA-16-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3824,FI-SEA-16-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3825,FI-SEA-16-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3826,FI-SEA-16-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3827,FI-SEA-16-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3828,FI-SEA-16-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3829,FI-SEA-16-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3830,FI-SEA-16-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3831,FI-SEA-16-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3832,FI-SEA-16-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3833,FI-SEA-16-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3834,FI-SEA-16-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3835,FI-SEA-16-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3836,FI-SEA-16-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3837,FI-SEA-16-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-16,,50000.00,500000.00,True,,,
3838,FI-SEA-17-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3839,FI-SEA-17-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3840,FI-SEA-17-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3841,FI-SEA-17-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3842,FI-SEA-17-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3843,FI-SEA-17-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3844,FI-SEA-17-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3845,FI-SEA-17-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3846,FI-SEA-17-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3847,FI-SEA-17-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3848,FI-SEA-17-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3849,FI-SEA-17-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3850,FI-SEA-17-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3851,FI-SEA-17-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3852,FI-SEA-17-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3853,FI-SEA-17-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3854,FI-SEA-17-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3855,FI-SEA-17-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3856,FI-SEA-17-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3857,FI-SEA-17-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-17,,50000.00,500000.00,True,,,
3858,FI-SEA-18-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3859,FI-SEA-18-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3860,FI-SEA-18-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3861,FI-SEA-18-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3862,FI-SEA-18-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3863,FI-SEA-18-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3864,FI-SEA-18-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3865,FI-SEA-18-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3866,FI-SEA-18-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3867,FI-SEA-18-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3868,FI-SEA-18-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3869,FI-SEA-18-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3870,FI-SEA-18-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3871,FI-SEA-18-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3872,FI-SEA-18-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3873,FI-SEA-18-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3874,FI-SEA-18-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3875,FI-SEA-18-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3876,FI-SEA-18-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3877,FI-SEA-18-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-18,,50000.00,500000.00,True,,,
3878,FI-SEA-19-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3879,FI-SEA-19-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3880,FI-SEA-19-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3881,FI-SEA-19-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3882,FI-SEA-19-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3883,FI-SEA-19-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3884,FI-SEA-19-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3885,FI-SEA-19-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3886,FI-SEA-19-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3887,FI-SEA-19-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3888,FI-SEA-19-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3889,FI-SEA-19-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3890,FI-SEA-19-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3891,FI-SEA-19-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3892,FI-SEA-19-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3893,FI-SEA-19-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3894,FI-SEA-19-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3895,FI-SEA-19-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3896,FI-SEA-19-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3897,FI-SEA-19-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-19,,50000.00,500000.00,True,,,
3898,FI-SEA-20-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3899,FI-SEA-20-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3900,FI-SEA-20-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3901,FI-SEA-20-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3902,FI-SEA-20-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3903,FI-SEA-20-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3904,FI-SEA-20-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3905,FI-SEA-20-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3906,FI-SEA-20-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3907,FI-SEA-20-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3908,FI-SEA-20-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3909,FI-SEA-20-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3910,FI-SEA-20-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3911,FI-SEA-20-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3912,FI-SEA-20-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3913,FI-SEA-20-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3914,FI-SEA-20-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3915,FI-SEA-20-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3916,FI-SEA-20-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3917,FI-SEA-20-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-20,,50000.00,500000.00,True,,,
3918,FI-SEA-21-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3919,FI-SEA-21-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3920,FI-SEA-21-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3921,FI-SEA-21-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3922,FI-SEA-21-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3923,FI-SEA-21-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3924,FI-SEA-21-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3925,FI-SEA-21-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3926,FI-SEA-21-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3927,FI-SEA-21-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3928,FI-SEA-21-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3929,FI-SEA-21-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3930,FI-SEA-21-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3931,FI-SEA-21-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3932,FI-SEA-21-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3933,FI-SEA-21-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3934,FI-SEA-21-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3935,FI-SEA-21-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3936,FI-SEA-21-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3937,FI-SEA-21-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-21,,50000.00,500000.00,True,,,
3938,FI-SEA-22-Ring-01,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3939,FI-SEA-22-Ring-02,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3940,FI-SEA-22-Ring-03,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3941,FI-SEA-22-Ring-04,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3942,FI-SEA-22-Ring-05,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3943,FI-SEA-22-Ring-06,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3944,FI-SEA-22-Ring-07,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3945,FI-SEA-22-Ring-08,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3946,FI-SEA-22-Ring-09,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3947,FI-SEA-22-Ring-10,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3948,FI-SEA-22-Ring-11,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3949,FI-SEA-22-Ring-12,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3950,FI-SEA-22-Ring-13,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3951,FI-SEA-22-Ring-14,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3952,FI-SEA-22-Ring-15,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3953,FI-SEA-22-Ring-16,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3954,FI-SEA-22-Ring-17,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3955,FI-SEA-22-Ring-18,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3956,FI-SEA-22-Ring-19,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
3957,FI-SEA-22-Ring-20,Sea Rings,PEN,area,Faroe Islands,,,FI-SEA-22,,50000.00,500000.00,True,,,
2018,S-FW-01-A-C01,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2019,S-FW-01-A-C02,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2020,S-FW-01-A-C03,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2021,S-FW-01-A-C04,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2022,S-FW-01-A-C05,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2023,S-FW-01-A-C06,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2024,S-FW-01-A-C07,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2025,S-FW-01-A-C08,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2026,S-FW-01-A-C09,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2027,S-FW-01-A-C10,Incubation Trays,TRAY,hall,Scotland,S-FW-01,S-FW-01-Hall-A,,,10.00,500.00,True,,,
2028,S-FW-01-B-C01,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2029,S-FW-01-B-C02,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2030,S-FW-01-B-C03,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2031,S-FW-01-B-C04,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2032,S-FW-01-B-C05,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2033,S-FW-01-B-C06,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2034,S-FW-01-B-C07,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2035,S-FW-01-B-C08,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2036,S-FW-01-B-C09,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2037,S-FW-01-B-C10,Small Tanks - Fry,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-B,,,100.00,5000.00,True,,,
2038,S-FW-01-C-C01,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2039,S-FW-01-C-C02,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2040,S-FW-01-C-C03,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2041,S-FW-01-C-C04,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2042,S-FW-01-C-C05,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2043,S-FW-01-C-C06,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
2044,S-FW-01-C-C07,Medium Tanks - Parr,TANK,hall,Scotland,S-FW-01,S-FW-01-Hall-C,,,500.00,25000.00,True,,,
